"city","tzadj_hour","Weekday","Journeys"
"sarajevo",5,1,3.38235294117647
"sarajevo",6,0,2.34285714285714
"sarajevo",6,1,3.95535714285714
"sarajevo",7,0,4.13513513513514
"sarajevo",7,1,22.712
"sarajevo",8,0,4.34883720930233
"sarajevo",8,1,18.8515625
"sarajevo",9,0,4.53191489361702
"sarajevo",9,1,9.55833333333333
"sarajevo",10,0,7.04
"sarajevo",10,1,7.58064516129032
"sarajevo",11,0,9.64705882352941
"sarajevo",11,1,8.07874015748031
"sarajevo",12,0,11.7450980392157
"sarajevo",12,1,10.864
"sarajevo",13,0,11.4423076923077
"sarajevo",13,1,10.944
"sarajevo",14,0,11.9423076923077
"sarajevo",14,1,11.368
"sarajevo",15,0,12.4
"sarajevo",15,1,11.7096774193548
"sarajevo",16,0,10.6326530612245
"sarajevo",16,1,26.552
"sarajevo",17,0,12.1176470588235
"sarajevo",17,1,21.140625
"sarajevo",18,0,10.6730769230769
"sarajevo",18,1,12.15625
"sarajevo",19,0,11.0980392156863
"sarajevo",19,1,11.1269841269841
"sarajevo",20,0,8.24489795918367
"sarajevo",20,1,8.59842519685039
"sarajevo",21,0,6.1
"sarajevo",21,1,5.89075630252101
"sarajevo",22,0,4.75555555555556
"sarajevo",22,1,4.88073394495413
"sarajevo",23,0,3.36842105263158
"sarajevo",23,1,3.26666666666667
"saratogasprings",0,0,1.33333333333333
"saratogasprings",0,1,1.66666666666667
"saratogasprings",1,0,1
"saratogasprings",1,1,1.33333333333333
"saratogasprings",2,0,6.5
"saratogasprings",2,1,1.66666666666667
"saratogasprings",4,0,2
"saratogasprings",4,1,2
"saratogasprings",5,1,1
"saratogasprings",6,0,3
"saratogasprings",6,1,1.75
"saratogasprings",7,0,1.5
"saratogasprings",7,1,1.1
"saratogasprings",8,0,1.42857142857143
"saratogasprings",8,1,2
"saratogasprings",9,0,3.38461538461538
"saratogasprings",9,1,3.19230769230769
"saratogasprings",10,0,3.86666666666667
"saratogasprings",10,1,3.07142857142857
"saratogasprings",11,0,3
"saratogasprings",11,1,3.24137931034483
"saratogasprings",12,0,4.85
"saratogasprings",12,1,3
"saratogasprings",13,0,4.58823529411765
"saratogasprings",13,1,2.46428571428571
"saratogasprings",14,0,3.85
"saratogasprings",14,1,2.70731707317073
"saratogasprings",15,0,3.33333333333333
"saratogasprings",15,1,2.80645161290323
"saratogasprings",16,0,2.73684210526316
"saratogasprings",16,1,1.97222222222222
"saratogasprings",17,0,2.57142857142857
"saratogasprings",17,1,2.4375
"saratogasprings",18,0,2.07142857142857
"saratogasprings",18,1,1.70967741935484
"saratogasprings",19,0,2.54545454545455
"saratogasprings",19,1,1.88888888888889
"saratogasprings",20,0,2
"saratogasprings",20,1,1.61538461538462
"saratogasprings",21,0,2
"saratogasprings",21,1,2.125
"saratogasprings",22,0,1.28571428571429
"saratogasprings",22,1,1.55555555555556
"saratogasprings",23,0,1.5
"saratogasprings",23,1,1.91666666666667
"scheneclady",0,0,2
"scheneclady",0,1,1.25
"scheneclady",1,0,4
"scheneclady",1,1,1
"scheneclady",2,0,3.5
"scheneclady",2,1,3
"scheneclady",3,1,1.5
"scheneclady",4,0,1
"scheneclady",4,1,1.25
"scheneclady",5,0,2
"scheneclady",5,1,1
"scheneclady",6,0,3.5
"scheneclady",6,1,1
"scheneclady",7,0,1
"scheneclady",7,1,1.56756756756757
"scheneclady",8,0,2
"scheneclady",8,1,1.2
"scheneclady",9,0,1.125
"scheneclady",9,1,1.72727272727273
"scheneclady",10,0,1.6
"scheneclady",10,1,2.28571428571429
"scheneclady",11,0,2
"scheneclady",11,1,1.7
"scheneclady",12,0,2
"scheneclady",12,1,2.5
"scheneclady",13,0,2.33333333333333
"scheneclady",13,1,1.65
"scheneclady",14,0,1.71428571428571
"scheneclady",14,1,2.53333333333333
"scheneclady",15,0,2.41666666666667
"scheneclady",15,1,2.1
"scheneclady",16,0,2.14285714285714
"scheneclady",16,1,1.7
"scheneclady",17,0,2.66666666666667
"scheneclady",17,1,1.75
"scheneclady",18,0,2.33333333333333
"scheneclady",18,1,1.9047619047619
"scheneclady",19,0,2.16666666666667
"scheneclady",19,1,2.24
"scheneclady",20,0,2.5
"scheneclady",20,1,1.57142857142857
"scheneclady",21,0,1
"scheneclady",21,1,1.5
"scheneclady",22,0,3
"scheneclady",22,1,1.45454545454545
"scheneclady",23,0,2.2
"scheneclady",23,1,2
"seoul",0,0,362.735849056604
"seoul",0,1,331.341085271318
"seoul",1,0,256.153846153846
"seoul",1,1,281.526717557252
"seoul",2,0,177.115384615385
"seoul",2,1,199.580152671756
"seoul",3,0,193
"seoul",3,1,138.862595419847
"seoul",4,0,93.377358490566
"seoul",4,1,102.93023255814
"seoul",5,0,86.3018867924528
"seoul",5,1,91.0916030534351
"seoul",6,0,139.490566037736
"seoul",6,1,163.769230769231
"seoul",7,0,355.365384615385
"seoul",7,1,425.328244274809
"seoul",8,0,296.320754716981
"seoul",8,1,867.286821705426
"seoul",9,0,388.566037735849
"seoul",9,1,521.223076923077
"seoul",10,0,393.055555555556
"seoul",10,1,420.68992248062
"seoul",11,0,413.277777777778
"seoul",11,1,426.223076923077
"seoul",12,0,470.981132075472
"seoul",12,1,459.153846153846
"seoul",13,0,614.792452830189
"seoul",13,1,488.376923076923
"seoul",14,0,703.754716981132
"seoul",14,1,542.418604651163
"seoul",15,0,696.259259259259
"seoul",15,1,527.323076923077
"seoul",16,0,762.754716981132
"seoul",16,1,601.5
"seoul",17,0,795.596153846154
"seoul",17,1,760.209302325581
"seoul",18,0,826.722222222222
"seoul",18,1,1057.13846153846
"seoul",19,0,689.87037037037
"seoul",19,1,757.8046875
"seoul",20,0,623.88679245283
"seoul",20,1,712.390625
"seoul",21,0,616.603773584906
"seoul",21,1,657.730769230769
"seoul",22,0,515.22641509434
"seoul",22,1,583.330769230769
"seoul",23,0,422.245283018868
"seoul",23,1,423.410852713178
"serfaus",0,1,1
"serfaus",1,1,1
"serfaus",2,1,1
"serfaus",6,1,1
"serfaus",7,0,1
"serfaus",7,1,1.4
"serfaus",8,0,1.66666666666667
"serfaus",8,1,1.69230769230769
"serfaus",9,0,2
"serfaus",9,1,2.21428571428571
"serfaus",10,0,2
"serfaus",10,1,2.21052631578947
"serfaus",11,0,2.2
"serfaus",11,1,2.76470588235294
"serfaus",12,0,1
"serfaus",12,1,3.05882352941176
"serfaus",13,0,2
"serfaus",13,1,3.86666666666667
"serfaus",14,0,1.5
"serfaus",14,1,2.08333333333333
"serfaus",15,0,2
"serfaus",15,1,3.36842105263158
"serfaus",16,0,1.5
"serfaus",16,1,2.42105263157895
"serfaus",17,0,3
"serfaus",17,1,3.73913043478261
"serfaus",18,0,3
"serfaus",18,1,2.5
"serfaus",19,0,1.72727272727273
"serfaus",19,1,2.17391304347826
"serfaus",20,0,3.2
"serfaus",20,1,3.26315789473684
"serfaus",21,0,2.33333333333333
"serfaus",21,1,2.72727272727273
"serfaus",22,0,1
"serfaus",22,1,1
"serfaus",23,1,2
"seville",0,0,194.25
"seville",0,1,222.023076923077
"seville",1,0,207.925925925926
"seville",1,1,128.558139534884
"seville",2,0,124.574074074074
"seville",2,1,65.1550387596899
"seville",3,0,116.169811320755
"seville",3,1,47.0923076923077
"seville",4,0,82.8301886792453
"seville",4,1,35.6076923076923
"seville",5,0,64.9056603773585
"seville",5,1,35.4153846153846
"seville",6,0,62.3207547169811
"seville",6,1,76.7076923076923
"seville",7,0,70.0566037735849
"seville",7,1,370.461538461538
"seville",8,0,99.6981132075472
"seville",8,1,563.053846153846
"seville",9,0,143.056603773585
"seville",9,1,414.607692307692
"seville",10,0,171.301886792453
"seville",10,1,326.684615384615
"seville",11,0,208.283018867925
"seville",11,1,329.192307692308
"seville",12,0,224.566037735849
"seville",12,1,337.423076923077
"seville",13,0,239.222222222222
"seville",13,1,402.907692307692
"seville",14,0,220.148148148148
"seville",14,1,561.569230769231
"seville",15,0,163.12962962963
"seville",15,1,468.984615384615
"seville",16,0,170.981481481481
"seville",16,1,346.630769230769
"seville",17,0,196.092592592593
"seville",17,1,374.604651162791
"seville",18,0,213.055555555556
"seville",18,1,423.369230769231
"seville",19,0,260.87037037037
"seville",19,1,463.076923076923
"seville",20,0,289.981481481481
"seville",20,1,476.776923076923
"seville",21,0,259.148148148148
"seville",21,1,403.184615384615
"seville",22,0,214.592592592593
"seville",22,1,302.738461538462
"seville",23,0,185.851851851852
"seville",23,1,229.007751937984
"shengzezhen",0,0,27.4705882352941
"shengzezhen",0,1,28.6614173228346
"shengzezhen",1,0,18.1428571428571
"shengzezhen",1,1,17.9609375
"shengzezhen",2,0,33.6274509803922
"shengzezhen",2,1,19.1395348837209
"shengzezhen",3,0,14.8039215686275
"shengzezhen",3,1,18.8217054263566
"shengzezhen",4,0,16.6274509803922
"shengzezhen",4,1,19.6821705426357
"shengzezhen",5,0,50.6862745098039
"shengzezhen",5,1,51.3798449612403
"shengzezhen",6,0,102.098039215686
"shengzezhen",6,1,102.651162790698
"shengzezhen",7,0,149.115384615385
"shengzezhen",7,1,166.90625
"shengzezhen",8,0,162.788461538462
"shengzezhen",8,1,168.06976744186
"shengzezhen",9,0,123.960784313725
"shengzezhen",9,1,138.1796875
"shengzezhen",10,0,97.8653846153846
"shengzezhen",10,1,98.2913385826772
"shengzezhen",11,0,98.1153846153846
"shengzezhen",11,1,104.283464566929
"shengzezhen",12,0,84.2692307692308
"shengzezhen",12,1,86.3307086614173
"shengzezhen",13,0,101.653846153846
"shengzezhen",13,1,107.125
"shengzezhen",14,0,106.884615384615
"shengzezhen",14,1,113.28125
"shengzezhen",15,0,109.192307692308
"shengzezhen",15,1,111.875
"shengzezhen",16,0,130.134615384615
"shengzezhen",16,1,138.535433070866
"shengzezhen",17,0,168.134615384615
"shengzezhen",17,1,184.22480620155
"shengzezhen",18,0,166.346153846154
"shengzezhen",18,1,181.635658914729
"shengzezhen",19,0,168.865384615385
"shengzezhen",19,1,170.806201550388
"shengzezhen",20,0,131.519230769231
"shengzezhen",20,1,135.96875
"shengzezhen",21,0,101.173076923077
"shengzezhen",21,1,99.3203125
"shengzezhen",22,0,57.3653846153846
"shengzezhen",22,1,55.7890625
"shengzezhen",23,0,35.9807692307692
"shengzezhen",23,1,33.244094488189
"shymkent",0,0,7.74509803921569
"shymkent",0,1,9.2734375
"shymkent",1,0,4
"shymkent",1,1,4.85849056603774
"shymkent",2,0,1.82758620689655
"shymkent",2,1,3.02816901408451
"shymkent",3,0,1.88461538461538
"shymkent",3,1,2.38709677419355
"shymkent",4,0,2
"shymkent",4,1,2.11864406779661
"shymkent",5,0,1.71428571428571
"shymkent",5,1,2.11627906976744
"shymkent",6,0,2.36734693877551
"shymkent",6,1,2.97391304347826
"shymkent",7,0,3.10869565217391
"shymkent",7,1,3.54621848739496
"shymkent",8,0,4.95918367346939
"shymkent",8,1,8.1015625
"shymkent",9,0,4.15384615384615
"shymkent",9,1,5.62204724409449
"shymkent",10,0,5.52830188679245
"shymkent",10,1,8.10236220472441
"shymkent",11,0,7.27777777777778
"shymkent",11,1,8.28125
"shymkent",12,0,8
"shymkent",12,1,9.24031007751938
"shymkent",13,0,8.94444444444444
"shymkent",13,1,10.5384615384615
"shymkent",14,0,8.22641509433962
"shymkent",14,1,8.67692307692308
"shymkent",15,0,9.01851851851852
"shymkent",15,1,9.62307692307692
"shymkent",16,0,8.90384615384615
"shymkent",16,1,9.62204724409449
"shymkent",17,0,10.1481481481481
"shymkent",17,1,12.4692307692308
"shymkent",18,0,14.2592592592593
"shymkent",18,1,16.7692307692308
"shymkent",19,0,14.8148148148148
"shymkent",19,1,18.6076923076923
"shymkent",20,0,15.9074074074074
"shymkent",20,1,19.1692307692308
"shymkent",21,0,19.3148148148148
"shymkent",21,1,19.3846153846154
"shymkent",22,0,18.1111111111111
"shymkent",22,1,20.7209302325581
"shymkent",23,0,14.3148148148148
"shymkent",23,1,15.4108527131783
"sibenik",0,0,12.75
"sibenik",0,1,10.3
"sibenik",1,0,18
"sibenik",1,1,14.8571428571429
"sibenik",2,0,18
"sibenik",2,1,14.625
"sibenik",3,0,18
"sibenik",3,1,15.75
"sibenik",4,0,18
"sibenik",4,1,16.5
"sibenik",5,0,24
"sibenik",5,1,18.1428571428571
"sibenik",6,0,24
"sibenik",6,1,11.2727272727273
"sibenik",7,0,9
"sibenik",7,1,7.66666666666667
"sibenik",8,0,4.375
"sibenik",8,1,3.05263157894737
"sibenik",9,0,4.57142857142857
"sibenik",9,1,4.36666666666667
"sibenik",10,0,4.5
"sibenik",10,1,4.14634146341463
"sibenik",11,0,5.5
"sibenik",11,1,4.48
"sibenik",12,0,7.55555555555556
"sibenik",12,1,4.04
"sibenik",13,0,5.83333333333333
"sibenik",13,1,2.96
"sibenik",14,0,7.33333333333333
"sibenik",14,1,3.6
"sibenik",15,0,5
"sibenik",15,1,3.53125
"sibenik",16,0,4.33333333333333
"sibenik",16,1,3.25641025641026
"sibenik",17,0,3.29411764705882
"sibenik",17,1,4.14285714285714
"sibenik",18,0,4.64705882352941
"sibenik",18,1,3.72972972972973
"sibenik",19,0,4.75
"sibenik",19,1,3.29545454545455
"sibenik",20,0,7.22222222222222
"sibenik",20,1,4.12121212121212
"sibenik",21,0,9
"sibenik",21,1,6.18181818181818
"sibenik",22,0,10
"sibenik",22,1,11.8888888888889
"sibenik",23,0,12.5
"sibenik",23,1,11.3333333333333
"sisak",2,0,1
"sisak",6,1,1
"sisak",7,1,1
"sisak",8,1,1
"sisak",9,0,1
"sisak",9,1,1
"sisak",10,0,1
"sisak",10,1,1.66666666666667
"sisak",11,1,1.33333333333333
"sisak",12,0,2
"sisak",12,1,1
"sisak",13,1,1.33333333333333
"sisak",14,0,2
"sisak",14,1,2
"sisak",15,0,1.5
"sisak",15,1,1
"sisak",16,0,1
"sisak",16,1,2.14285714285714
"sisak",17,0,1
"sisak",17,1,1
"sisak",18,0,2
"sisak",18,1,1
"sisak",19,0,1
"sisak",19,1,1
"sisak",20,0,1
"sisak",20,1,1.25
"sisak",21,0,1
"sisak",21,1,1.28571428571429
"sisak",22,0,1
"sisak",22,1,1.33333333333333
"sisak",23,0,1
"sisak",23,1,1
"slavonskibrod",1,1,1
"slavonskibrod",8,0,1.33333333333333
"slavonskibrod",8,1,1.5
"slavonskibrod",9,0,1
"slavonskibrod",9,1,1.36363636363636
"slavonskibrod",10,0,1.66666666666667
"slavonskibrod",10,1,1.83333333333333
"slavonskibrod",11,0,1
"slavonskibrod",11,1,1.55555555555556
"slavonskibrod",12,0,1
"slavonskibrod",12,1,2
"slavonskibrod",13,0,1
"slavonskibrod",13,1,1
"slavonskibrod",14,0,1
"slavonskibrod",15,0,3
"slavonskibrod",15,1,1.14285714285714
"slavonskibrod",16,0,1.4
"slavonskibrod",16,1,1.33333333333333
"slavonskibrod",17,0,1
"slavonskibrod",17,1,1.42857142857143
"slavonskibrod",18,0,1.5
"slavonskibrod",18,1,1.33333333333333
"slavonskibrod",19,0,1.2
"slavonskibrod",20,1,1
"slavonskibrod",21,0,3
"slavonskibrod",23,1,1
"slough",0,0,1
"slough",0,1,1
"slough",1,0,1.14285714285714
"slough",1,1,1.04166666666667
"slough",2,0,1
"slough",2,1,1.1
"slough",3,0,1
"slough",3,1,1
"slough",4,0,1.08333333333333
"slough",4,1,1
"slough",5,0,1
"slough",5,1,1
"slough",6,0,1.16666666666667
"slough",6,1,1.16666666666667
"slough",7,0,1
"slough",7,1,1.70642201834862
"slough",8,0,1.28571428571429
"slough",8,1,2.5655737704918
"slough",9,0,1.33333333333333
"slough",9,1,1.65384615384615
"slough",10,0,1.71428571428571
"slough",10,1,1.81034482758621
"slough",11,0,1.25
"slough",11,1,2.65714285714286
"slough",12,0,1
"slough",12,1,1.525
"slough",13,0,1.28571428571429
"slough",13,1,1.39130434782609
"slough",14,0,1
"slough",14,1,1.5
"slough",15,0,1.07692307692308
"slough",15,1,1.55555555555556
"slough",16,0,1.5
"slough",16,1,1.41975308641975
"slough",17,0,1.2
"slough",17,1,2.5
"slough",18,0,1.81818181818182
"slough",18,1,1.72058823529412
"slough",19,0,1
"slough",19,1,1.23684210526316
"slough",20,0,1
"slough",20,1,1.04761904761905
"slough",21,0,1.125
"slough",21,1,1.125
"slough",22,0,1
"slough",22,1,1.08333333333333
"slough",23,0,1
"slough",23,1,1
"sorocaba",0,0,2
"sorocaba",0,1,3.66666666666667
"sorocaba",1,0,1.5
"sorocaba",1,1,7
"sorocaba",2,0,1.5
"sorocaba",2,1,2.33333333333333
"sorocaba",3,0,3
"sorocaba",3,1,2
"sorocaba",4,0,3
"sorocaba",4,1,1.8
"sorocaba",5,0,3
"sorocaba",5,1,4
"sorocaba",6,0,4.31578947368421
"sorocaba",6,1,8.97826086956522
"sorocaba",7,0,9.04761904761905
"sorocaba",7,1,13.0212765957447
"sorocaba",8,0,12.047619047619
"sorocaba",8,1,11.2608695652174
"sorocaba",9,0,14.6666666666667
"sorocaba",9,1,13.5434782608696
"sorocaba",10,0,18.5714285714286
"sorocaba",10,1,13.1063829787234
"sorocaba",11,0,17.4761904761905
"sorocaba",11,1,11.7659574468085
"sorocaba",12,0,14.1428571428571
"sorocaba",12,1,10.7021276595745
"sorocaba",13,0,12.6190476190476
"sorocaba",13,1,12.468085106383
"sorocaba",14,0,14.9047619047619
"sorocaba",14,1,14.7916666666667
"sorocaba",15,0,16.2380952380952
"sorocaba",15,1,18.4791666666667
"sorocaba",16,0,18.6190476190476
"sorocaba",16,1,18.4489795918367
"sorocaba",17,0,21.6190476190476
"sorocaba",17,1,21.6875
"sorocaba",18,0,17.5238095238095
"sorocaba",18,1,25.5208333333333
"sorocaba",19,0,11.2857142857143
"sorocaba",19,1,15.1276595744681
"sorocaba",20,0,14.4545454545455
"sorocaba",20,1,14.2916666666667
"sorocaba",21,0,8.9
"sorocaba",21,1,11.0833333333333
"sorocaba",22,0,1.22222222222222
"sorocaba",22,1,1.66666666666667
"sorocaba",23,0,1
"sorocaba",23,1,3.57142857142857
"sosnowiec",0,0,2
"sosnowiec",0,1,2.85714285714286
"sosnowiec",1,0,1.66666666666667
"sosnowiec",1,1,1.75
"sosnowiec",2,0,4
"sosnowiec",2,1,3
"sosnowiec",4,0,2
"sosnowiec",5,0,6
"sosnowiec",5,1,2.44444444444444
"sosnowiec",6,0,7
"sosnowiec",6,1,2.16666666666667
"sosnowiec",7,0,4.66666666666667
"sosnowiec",7,1,4.11111111111111
"sosnowiec",8,0,5.5
"sosnowiec",8,1,3.57142857142857
"sosnowiec",9,0,5
"sosnowiec",9,1,3.11111111111111
"sosnowiec",10,0,7
"sosnowiec",10,1,4.8
"sosnowiec",11,0,8.2
"sosnowiec",11,1,4.8
"sosnowiec",12,0,11.2
"sosnowiec",12,1,6.77777777777778
"sosnowiec",13,0,13
"sosnowiec",13,1,6
"sosnowiec",14,0,16
"sosnowiec",14,1,9.27272727272727
"sosnowiec",15,0,19
"sosnowiec",15,1,9.63636363636364
"sosnowiec",16,0,19.3333333333333
"sosnowiec",16,1,13.1818181818182
"sosnowiec",17,0,17.3333333333333
"sosnowiec",17,1,20.3636363636364
"sosnowiec",18,0,17.6666666666667
"sosnowiec",18,1,14.4
"sosnowiec",19,0,9.5
"sosnowiec",19,1,10.6
"sosnowiec",20,0,7
"sosnowiec",20,1,7
"sosnowiec",21,0,4
"sosnowiec",21,1,7.3
"sosnowiec",22,0,3
"sosnowiec",22,1,5.2
"sosnowiec",23,0,3
"sosnowiec",23,1,2.33333333333333
"stalowawola",0,0,4.34375
"stalowawola",0,1,3.72368421052632
"stalowawola",1,0,3.61290322580645
"stalowawola",1,1,3.25531914893617
"stalowawola",2,0,3.93333333333333
"stalowawola",2,1,3.91891891891892
"stalowawola",3,0,4.04166666666667
"stalowawola",3,1,3.8
"stalowawola",4,0,5.08333333333333
"stalowawola",4,1,2.16666666666667
"stalowawola",5,0,4
"stalowawola",5,1,2.22413793103448
"stalowawola",6,0,3.2258064516129
"stalowawola",6,1,3.84684684684685
"stalowawola",7,0,4.29166666666667
"stalowawola",7,1,4.9051724137931
"stalowawola",8,0,3.125
"stalowawola",8,1,4.18421052631579
"stalowawola",9,0,4.51351351351351
"stalowawola",9,1,4.59090909090909
"stalowawola",10,0,6.4468085106383
"stalowawola",10,1,5.45762711864407
"stalowawola",11,0,6.89795918367347
"stalowawola",11,1,6.08333333333333
"stalowawola",12,0,8.38775510204082
"stalowawola",12,1,7.52459016393443
"stalowawola",13,0,7.40384615384615
"stalowawola",13,1,8.84426229508197
"stalowawola",14,0,10.1538461538462
"stalowawola",14,1,9.55555555555556
"stalowawola",15,0,10.6862745098039
"stalowawola",15,1,12.1968503937008
"stalowawola",16,0,12.38
"stalowawola",16,1,11.488188976378
"stalowawola",17,0,12.38
"stalowawola",17,1,13.2539682539683
"stalowawola",18,0,12.2692307692308
"stalowawola",18,1,14.2063492063492
"stalowawola",19,0,12.4893617021277
"stalowawola",19,1,12.8888888888889
"stalowawola",20,0,8.75471698113208
"stalowawola",20,1,10.7459016393443
"stalowawola",21,0,7.19148936170213
"stalowawola",21,1,6.89830508474576
"stalowawola",22,0,6
"stalowawola",22,1,6.24528301886792
"stalowawola",23,0,3.86666666666667
"stalowawola",23,1,4.57291666666667
"stetienne",0,0,4.26315789473684
"stetienne",0,1,4.11320754716981
"stetienne",1,0,5.63636363636364
"stetienne",1,1,3.19565217391304
"stetienne",2,0,4.68181818181818
"stetienne",2,1,2.64583333333333
"stetienne",3,0,3.8
"stetienne",3,1,2.25806451612903
"stetienne",4,0,3.7
"stetienne",4,1,1.87179487179487
"stetienne",5,0,2.70588235294118
"stetienne",5,1,2.27027027027027
"stetienne",6,0,1.73333333333333
"stetienne",6,1,9.26190476190476
"stetienne",7,0,2.07142857142857
"stetienne",7,1,15.7307692307692
"stetienne",8,0,2.31578947368421
"stetienne",8,1,17.9423076923077
"stetienne",9,0,4.38095238095238
"stetienne",9,1,19.5384615384615
"stetienne",10,0,10.5454545454545
"stetienne",10,1,10.7692307692308
"stetienne",11,0,14.5909090909091
"stetienne",11,1,10.0384615384615
"stetienne",12,0,14.7142857142857
"stetienne",12,1,11.2549019607843
"stetienne",13,0,11.5909090909091
"stetienne",13,1,12.0769230769231
"stetienne",14,0,7.04545454545455
"stetienne",14,1,12.6730769230769
"stetienne",15,0,6.59090909090909
"stetienne",15,1,15.1538461538462
"stetienne",16,0,7.59090909090909
"stetienne",16,1,14
"stetienne",17,0,6.13636363636364
"stetienne",17,1,19
"stetienne",18,0,9.66666666666667
"stetienne",18,1,16.6153846153846
"stetienne",19,0,9.54545454545454
"stetienne",19,1,18.25
"stetienne",20,0,7.31818181818182
"stetienne",20,1,13.5576923076923
"stetienne",21,0,7.5
"stetienne",21,1,7.57692307692308
"stetienne",22,0,5.27272727272727
"stetienne",22,1,6.32692307692308
"stetienne",23,0,5.40909090909091
"stetienne",23,1,5.94339622641509
"stirling",0,0,3.51282051282051
"stirling",0,1,2.46428571428571
"stirling",1,0,3.9375
"stirling",1,1,2.46666666666667
"stirling",2,0,2.58620689655172
"stirling",2,1,2.56818181818182
"stirling",3,0,1.81818181818182
"stirling",3,1,2.38235294117647
"stirling",4,0,1.41176470588235
"stirling",4,1,2.26923076923077
"stirling",5,0,1.47619047619048
"stirling",5,1,2
"stirling",6,0,1.68
"stirling",6,1,2
"stirling",7,0,2.8695652173913
"stirling",7,1,3.02678571428571
"stirling",8,0,2.21621621621622
"stirling",8,1,8.48412698412698
"stirling",9,0,3.58333333333333
"stirling",9,1,8.98449612403101
"stirling",10,0,4.2
"stirling",10,1,6.09448818897638
"stirling",11,0,4.45833333333333
"stirling",11,1,6.32258064516129
"stirling",12,0,4.70588235294118
"stirling",12,1,6.928
"stirling",13,0,4.71428571428571
"stirling",13,1,7.2890625
"stirling",14,0,4.53191489361702
"stirling",14,1,7.60629921259843
"stirling",15,0,5.75510204081633
"stirling",15,1,8.5078125
"stirling",16,0,6.58823529411765
"stirling",16,1,10.664
"stirling",17,0,6.43137254901961
"stirling",17,1,11.9448818897638
"stirling",18,0,5.74468085106383
"stirling",18,1,8.92857142857143
"stirling",19,0,4.48076923076923
"stirling",19,1,6.71074380165289
"stirling",20,0,4.72340425531915
"stirling",20,1,5.21774193548387
"stirling",21,0,3.23076923076923
"stirling",21,1,4.15384615384615
"stirling",22,0,2.36363636363636
"stirling",22,1,3.96396396396396
"stirling",23,0,3.1304347826087
"stirling",23,1,3.31818181818182
"stockholm",0,0,36.6
"stockholm",0,1,72.3235294117647
"stockholm",1,0,63.6923076923077
"stockholm",1,1,76.6774193548387
"stockholm",2,0,79.0833333333333
"stockholm",2,1,75.59375
"stockholm",3,0,45.0625
"stockholm",3,1,69.4333333333333
"stockholm",4,0,54.4666666666667
"stockholm",4,1,54.5483870967742
"stockholm",5,0,61.5384615384615
"stockholm",5,1,58.5806451612903
"stockholm",6,0,53.9375
"stockholm",6,1,122.485714285714
"stockholm",7,0,63.9375
"stockholm",7,1,271.542857142857
"stockholm",8,0,88.6875
"stockholm",8,1,477.857142857143
"stockholm",9,0,141.0625
"stockholm",9,1,304.057142857143
"stockholm",10,0,207.0625
"stockholm",10,1,230.142857142857
"stockholm",11,0,247.75
"stockholm",11,1,242.371428571429
"stockholm",12,0,244.625
"stockholm",12,1,209.8
"stockholm",13,0,237.75
"stockholm",13,1,190.114285714286
"stockholm",14,0,238.125
"stockholm",14,1,185.916666666667
"stockholm",15,0,232.5625
"stockholm",15,1,227.527777777778
"stockholm",16,0,209.5
"stockholm",16,1,297.472222222222
"stockholm",17,0,201.875
"stockholm",17,1,340.5
"stockholm",18,0,187.4375
"stockholm",18,1,252.972222222222
"stockholm",19,0,161.1875
"stockholm",19,1,198.694444444444
"stockholm",20,0,162.6875
"stockholm",20,1,162.166666666667
"stockholm",21,0,127.5625
"stockholm",21,1,135.472222222222
"stockholm",22,0,79.3125
"stockholm",22,1,81.1666666666667
"stockholm",23,0,57.7692307692308
"stockholm",23,1,73.6470588235294
"stpetersburg",0,0,3.81395348837209
"stpetersburg",0,1,1.98148148148148
"stpetersburg",1,0,2.38888888888889
"stpetersburg",1,1,1.62162162162162
"stpetersburg",2,0,6.78787878787879
"stpetersburg",2,1,1.52173913043478
"stpetersburg",3,0,1.95652173913043
"stpetersburg",3,1,1.52941176470588
"stpetersburg",4,0,1.15384615384615
"stpetersburg",4,1,1.30434782608696
"stpetersburg",5,0,1.57142857142857
"stpetersburg",5,1,1.1
"stpetersburg",6,0,3.2
"stpetersburg",6,1,1.39583333333333
"stpetersburg",7,0,2.20833333333333
"stpetersburg",7,1,2.2970297029703
"stpetersburg",8,0,3.04878048780488
"stpetersburg",8,1,4.05217391304348
"stpetersburg",9,0,7.52
"stpetersburg",9,1,5.95575221238938
"stpetersburg",10,0,11.1632653061224
"stpetersburg",10,1,5.48245614035088
"stpetersburg",11,0,12.6666666666667
"stpetersburg",11,1,6.42982456140351
"stpetersburg",12,0,12.0816326530612
"stpetersburg",12,1,5.84745762711864
"stpetersburg",13,0,12.8775510204082
"stpetersburg",13,1,6.53389830508475
"stpetersburg",14,0,12.8297872340426
"stpetersburg",14,1,8.21186440677966
"stpetersburg",15,0,12.6382978723404
"stpetersburg",15,1,6.08474576271186
"stpetersburg",16,0,12.9795918367347
"stpetersburg",16,1,6.3304347826087
"stpetersburg",17,0,12.48
"stpetersburg",17,1,8.74789915966386
"stpetersburg",18,0,10.0425531914894
"stpetersburg",18,1,8.76271186440678
"stpetersburg",19,0,10.5
"stpetersburg",19,1,7.58260869565217
"stpetersburg",20,0,8.4375
"stpetersburg",20,1,4.62608695652174
"stpetersburg",21,0,6.53191489361702
"stpetersburg",21,1,3.65740740740741
"stpetersburg",22,0,5.02040816326531
